sentimen,Tweet
0,Izin bertanya pak juru bicara COVID-19..??apa guna dan tujuan vaksinasi apabila masih dihimbau untuk tetap mematuhi 3m...itu tandanya bagi saya ga guna vaksin nya ...mohon jangan difilter
1,Sya gilirannya kapan?
0,Sekolah diliburkan aku libur jahir seragam sekolah??
0,BPS mencatat kemiskinan dimana mana
2,TakutLah Sama Tuhanmu yang Menciptaknmu Jangan Takut Sma Korona?
0,kok lombok nggak dtng2 ya paksinnx
1,"Gimana caranya untuk mendapatkan vaksin ini,mohon penjelasan,terimakasih"
0,msih bnyak anggaran
1,terserah yg pnting corona ndang musnah koh indonesia ku
0,Tergantung disketnya kalau di kaji benarbe nar mungkin bisa labil di indonesia . Vksinny asaja tidak hanti peluru /tidak kebal apa guna nya vksin ini ...... Harusnya di kaji benarbenar disketny a diamati benarbenar dari mana bisa masuk penyakit korona
0,Bojoku tak paksin malah positip.
0,Mana orang2 yg sok tau dan sok pintar di awal pademi ini menyebar yg malah memberi izin masuk ke indonesia. Ga ada suara dan tanggung jawab nya dgn alibi investasi investasi tpi apa dgn alibi tsb akibat nya mengorbankan rakyat mu sendiri biar cita2 mu tercapai.
2,Ladang bisnis jualan vaksin
0,Bismillah Vaksin colosal titan
0,Takut mati daripada takut corona
0,Pasar mall tempat wisata buka semua
2,yg di Vaksin tuh Rumah sakit kan di situ sumber segala penyakit bisnis
2,cabut anggaran covid...maka akan hilang kasus covid di Indonesia
2,KATANYA DISUNTIK VAKSIN BUKAN BARARTI KEBAL VIRUS LHA TRUS DIVAKSIN GUNAE OPO?
0,Untuk pelajar bayar juga bor?
0,Pada teriak corona itu pembodohan publik apa lah tapi ada bantuan aja berebut pada pengen semua ????
2,Jawa tengah loss boss
2,Bagian aku kasi Aja yg lain.
0,Registrasi ulang itu mksd ny remidial apa gmn
2,Gak vaksin..an es orep ku nok alas
2,Bodo amat barusan sy beli gudang garam ternyata isinya rokok
2,Ga peduli ini yang penting giat olahraga mah.Djancuk covid 19
0,Masker .vaksin . Obat
0,Apa cuma gue yang baca komen tapi nggak komen  eh tp ini komen ya??
2,"Orang pilek di bilang Corona  Krumah sakit bukan sembuh malah di suntik mati masa pasien sehat tiba tiba besok.nya mati. Udahin lah pak presiden,capek tau terlalu lebay."
0,Perlu dikembangne juga kayae.vaksin anti korupsi gaess...piye menurut pendapat kalian..
2,Udh 2021 masih aja ngebahas corona Main main lah ke aceh
2,Rakyak dah bosen. Tiap hari.. Kopat-kopit2..
2,Gak ada ujung ujung baik selamanya
2,Tau ah males kga kelar kelarâ€¦ Yg miskin makin miskin yg kaya makin kaya.
0,Mau tanya corona jenis kelamin nya apa
2,Vaksin? Apa itu?
2,Gua lebih takut Ngga punya uwang dari pada takut sama si korona
2,baru aja di kasih vaksin covid 19 di rumah sakit. besoknya kena covid beneran
0,Enaknya di vaksin apa di kawin ya...????
2,Di faksin bayar. Ga' mo di faksin bayar. Ga' punya otak yng bikin aturan......
0,Gini dong telaso....dari pada positif covid mulu di post.
2,Kita nggk butuh itu Saudara gua difaksin eh malah sakit
0,Minum herbal kapsul gurah 
2,mendingan kga usah aplod min dari pada terbuly
2,Ogah gua di vaksin
0,Merampot palak diee usah nak mngade2 lah??????
0,Ada zaman org baik di jajah di jahattin ya org tsb malah jahat
0,Gak ada namanya korona kalian aja yg hebohh
2,Nanti kl dana covid dah habis total...pari covidnya jg ikut ilang ..????
0,Why GK di suntikkan aj yg positif ?
0,orang gila kuli banguna kuli panggul galandangan saya blum melihat yang ter infeksi virus ko bisa nya kalau berbahaya ko pilih pilih ??
2,Cuekin aja ni brita hoax.. nnt capek sendiri...
0,Paling tolol sehingga Beberapa komentar mungkin sudah gila
1,Hai ada saran ga si. Saya baru ngeh nomer nik ktp saya ga terdaftar padahal ini e-ktp
0,Kalau misalnya yang divaksin 18+ gw kaga dong ???? 
0,Bos lebih bahaya mana corona sama hiv aids Maaf saya org bodoh
2,aa vaksin ktnya grtis eh rupnya byar
0,Yg tadinya terjangkit kok tau2 bisa sembuh obatnya apa si !
0,Sasaran bansos ko ga ada?
2,Kandani menting mabuk mah penak
0,Ya Allah lindungilah rakyat Indonesia dari covid 19
1,Sya siap di Vaksin jika di negeri arab khususnya tanah suci mekkah juga di vaksin  alsan sy krn di tanah suci lah para ulama dan habib d berikn ilmu .
0,Untung sya ini goblok gk bsa baca.
2,Lantas apa gunanya sdh di vaksin tapi harus patuhi protokol kesehatan? Tak ada jaminan sdh di vaksin tidak akan tertular lagi lantas apa gunanya di vaksin?
2,Kmrn pas pilkada Corona nya menghilang begitu kluar vaksin Corona nya semakin menjadi2 ??????. Mending pilkada aza lge ga perlu vaksin...
2,Covid? Vaksin? Apa itu? Ayo kembali bekerja
0,Kapan sasaran suntik mati koruptor bansos....lama ga ada kabarnya
2,Vaksin Mulu bodan dengar nya nggak ada kerjaan lainlah ? Hoax di piara !!!
0,Npa bnyak dana bansos di korupsi apa corona di manfaat kn kyk sim & stnk di perpanjang ????????
2,Gua g mau d vaksin takutnya bukannya sehat malah sakit
0,3m maju mundur muncrat..
2,Setelah saya membaca postingan ini saya kesal lalu saya Berlari sambil teriak2 bahwa saya mau bilang BODO AMAT.
0,Permisi kak mau tanya untuk bagu yg sudah pernah di isolasi di rumah sakit dan sudah sembuh apakah baik untuk di beri faksin mohon penjelasan yg jelas buat saya makasih!
0,Bagus ltu ya lebih baik dirmh dr pd teryangkiti by Alex
2,Gua gamau di vaksin lah
2,pilih mati karna covid.. ataw pilih mati karna di vaksin? kalo saya pribadi mening mati kena covid.
0,Protokol kesehatan 3M yang ampuh : - Mohon ampun kpd Allah atas dosa-dosa. - Mengamalkan Alqur'an -Membiasakan hidup bersih rohani & jasmani.
0,menurutku kalau sdh divaksin tentu saja sdh terbebas dari virus tersebut terutama anak2 sekolah divaksin sebulan kemudian baru anak sekolah masuk sekolah seperti biasa
2,Hok covid... Tpi suntik mati....
0,Corona yg d buat ????
2,Suntik lah kau Sorang saya tak urus ??????
1,kapan vaksin gratis buat seluruh rakyat indo
0,Oknum dari rumah sakit Orang sakit apa dibilang kena virus Corona Orang mau berobat suruh rapid tes
2,kalo sampe gua d suntik vaksin berhati hati lah Indonesia
2,Bubarrrr bubar.. Corona udah gak musim..
0,"Semangat terus para dokter dan perawat Semoga sllu dlm lindungan Allah di mana pun berada Amiin??____Tertip pakai masker ___ stop salin menyalahkan,tetap semangat terus berdo'a semoga pendemi cepat berakhir Amiin??"
2,Saya boleh usul Pak...! biarin saya tdk di vaksin jg tp saya minta di vaksin bantuan uang nya aj buat makan sm kluarga. karena klu uangnya cukup untuk makan yg penuh dg nutrisi dg giji yg cukup insa Alloh virus gk bklan masuk ke Tubuh krena kondisi tubuh sehat
0,Sejk adanya corona jd sulit cr duit.apa2 dilarang. Hrg pd naik org skt jg susah berobat pd tkt ke rmh skt .percuma tiap bulan byr bpjs.tp susah buat berobat. Heran dgn jaman skrg apapun susah cr duit susah org pd skt krn pergantian cuaca
2,"Pertanyaane knp yg sehat yg hrs disuntik..hrsx kan yg sakit yg hrs disuntik,dl bersatu kita teguh bercerai kita runtuh klo sekrg bersatu kita dirasia bercerai kita diwajibkn,dl kata guru yg negatif dibuang yg positif diambil klo sekarng yg negatif ambil"
0,Wallahi sya pernah makan 1 piring dengan org yg positif korona... Krna ceritanya kami sedang mkan ayam geprek dan nasi nya di jadikan di 1 piring sambil makan sambil dia cerita klau hilang indra penciuman.. Sya lngsung lapor keatasan dan segera di swâ€¦ Lihat Selengkapnya
0,Orang disuruh diem dirumah untuk memutuskan rantai corona tapi enggak dikasih makan siapa yang mau kami butuh makan butuh uang untuk kelangsungan hidup ini mamah pln dinaikkan pajak di naikkan bbm di naikkan ini malah mau minta sedekah dan wakaf lagi
2,Vaksin tuk org hutan saja.Karna korona ada nya di hutan...
2,VAKSIN AJA ORANG ORANG KAYA CORONA GAGAS CORONA AWAK DEWE WONG CILIK NELONGSO RA NGUNTAL
1,Ada BANSOS COVID19 paling depan giliran VAKSIN COVID19 nolak mentah2  Dasar BeBan NeGaRa
2,Waktu pertama kali ada isu covid di indonesia pemerintah gak mau langsung blok penerbangan dari/ke luar negeri. Giliran udah banyak baru deh tutup. Kalo langsung bertindak cepet gak bakal sampe setahun nih corona di indonesia. Dan gak bakal cape cape vaksin.
0,Haahhaaa sbntar lagi si Corona merayakan ultahnya ada yg tau ga tgl brapa hari jadi si corona soalnya sicorona paling betah tinggal di indonesia alasannya selain pemerintahnya mendukung keberadaanya rakyatnya juga ramah tamah manngkanya Indonesia juara
2,Sekarang bukan lagi Mentri kesehatan tapi Mentri penyakit dunia sudah terbalik demi rupiah kepercayaan dinegara ini hilang  untuk Mentri da pemimpin kita hancur rakyat nya Indonesian bisa pulih klo koruptor di hukum mati baru kepercayaan masah rakat bisa kembali
2,KaLau msh ada tahap ulang berarti tdk menjamin.. Sama kayak Org berobat. .klu msh minum obat itu blm sembuh.. Namanya terikat
0,Saya tetap berkomentar walaupun baterei saya sisa 1% karena aku adlah sa
2,Yang paling mematikan dan sangat berbahaya itu virus koruptor yg sangat mudah menular dan mematikan rakyat dan bangsa.. semoga vaksin dari virus ini dapat segera ditemukan.. amin..
1,KEMENTERIAAN KESEHATAN RI....................KAMI BERHARAP BANYAK......DOKTER DOKTER DI INDONESIA BAIK DOKTER SPECIALIS MAUPUN DOKTER UMUM SERTA PERAWAT PERAWATNYA KAMI SANGAT BERHARAP BANYAK SEKALI PADA KALIAN BAGI KAMI YANG SANGAT MEMBUTUHKAN PERTOLONGAN
0,Vaksin sinovak aman PO????!!!
0,Virus atau penyakit kalau sudah diturunkan/dihidupkan oleh Allah ya sampai kiamat ga akan hilang Bro. Itupun kalau Rezim masih percaya adanya Tuhan. Sayangnya Rezim lebih percaya pada buzzerrrrrr dari pada percaya sama Tuhan.
0,Gak punya uang jauh lebih mematikan drpd si corona yg gak tau kpn hilang nya Seluruh dunia d bikin negara china menderita dan negara china menjadi sngat kaya krn bisnis dagang mereka melalui mnjual alat2 kesehatan untk corona dan skrg vaksin
0,WOW AKU VERY VERY TERKEJOD:)
2,Saya mau pak d vaksin asal dapet uang 1M besok daftar monggo langsung jemput di jember
0,Suntik Semua Saja
1,Oke Saya Siapvaksin
1,Siap menunggu vaskin
2,Jangan ngsk mau divaksin
0,Hahahaha sekarang sudah ada vaksin tambah banyak lagi??
0,Jangan takut  ini sepertinya ada permasalahan dengan bpjs dangan jamkesmas. Mudah2an ada orang yg paham dan mengerti dan brani menjelaskan jenis virus cofit 19 itu.
1,asyiiik vaksinn gratiss
2,Gk pnting bget
0,Smoga smua baikaja
2,Sama dengan bohong
2,GK mau FUCKSIN ??
2,Gk selera ikutan
0,Covid 19 Memang Ada  Tapi Jangan Terlalu Di Pikirkan Karna Kalau Di Pikirkan Semakin Takut  Semakin Jadi
2,Semuanya bohong doang
0,Woy di negara Wuhan China???? virus???? Corona/covid.19 sudah tidak ada lagi tuh sampai sekarang gak ada berita nya lagi padahal yg jadi penyebab nya negara Wuhan China????.. Lah ini mAh di Indonesia???? sampe tahun 2021masih Ada. Kasian sama yg nyari kerja.
0,Semoga membaik kasus di Indonesia
0,Bosen denger britanya??
2,Ga guna vksin
1,Terimah kasih bapak kementeria 
0,Tolong dipahami Q.s AL-Hujurat ayat 6 dan Q.s AN-Nisa ayat 138-139-140..Semoga kita semua Mendapatkan Hidayah..aamiin
2,Tim kagak mau di vaksin
0,"Bismillahi rahmaanni rahiim ASSALAMUALAIKUM WR,WB"
1,Ayo sukseskan vaksinasi
2,saya sekeluarga mengucapkan bodoh amat??
2,Owh ternyata politik
2,Tai kucing la
0,Maka jadilah orang 2 yg pandai bersukur dan bisa merasakan kenikmatan yg di beri oleh ALLAH swt amin
2,Bosan denngar nya
2,Hallah taek lah
0,aku kebal virus
2,Tolak vaksin ayo kita tolak
0,awas vaksinya dikorupsi??????
0,Semoga pandemi segera berlalu Sehat semuanya Aamiin
0,SEMOGA CEPAT BERAHIR AMIIIN
2,Saya tolak paksin
0,Semakin menjadi2 saja awkwkw
1,Daerah saya blm
0,Wah seram sekali
0,Takut di suntik.....??????
2,Alah tembelek singo
1,CairÂ² proyek makin lancar......??????
0,Who=virus tak kan hilangsang juru selamat
0,Saudara saudara ku yang sampai hari ini masih di berikan kesehatan umur panjang dan di berikan Rejeki yang barokah semoga istikomah AMIN
2,Berita yang unfaedah????
1,Ayo kita sukseskan Vaksinasi Covid 19
0,Yes org kampung
0,Formalitas aja sih
2,CORONA LEBIH DITAKUTI DARIPADA TUHAN
2,Tai ajing Fuck ??????
1,Semoga dengan Vaksinasi ini... bisa hilangkan pandemi ini ...??????
0,"Demi kebaikan anda sendiri hindari stress selama #dirumahajah untuk menjaga imun anda tetap prima. Salah satunya dengan mendengar lagu atau hiburan santai. Jangan lupa makan yg cukup minum air putih 8 gelas dan berolah raga min.30 menit sehari,"
1,Berpikir positif Ikuti protokol sayangi diri anda dan kelurga anda serta orang sekitar anda   Perbanyak sabar dan berdo'a semoga pendemi ini cepat berakhir Agar semua warga negara dapat bertrafitas lagi Aamiinn
2,Tai anjing BODO AMAT
0,Sendj sehat semangat goes yaa   aminnn
0,ORANG GILA AMAN COVID.??
0,Sehat selalu indonesiaku
2,tak mau vaksin
0,Tunggu aja siapa yg zalim
0,Seng posting covid dewe
0,ojo lali ngopiii ??
2,Covid pembodohan generasi muda
2,Corona=duit=awet...
2,Ujung2nya dagang obat??????
0,Yang masih mabok angka sulit menerima kenyataan ini. Bergelutlah terus dalam kebohongan sampai mati.
0,Untuk apa ini??
2,Hahhahahha awal dari proyek ????
2,Stop Makan Uang Rakyat
0,????????????semoga pemerintah sehat baik dan kami sehat baik
0,gunakan akal sehat
1,Ayo yg mau mendekatkan diri kepada Tuhan silahkan fuckshin
0,Awas...!!!yang komen semua kena pajaknya
2,Saya sekeluarga bodo amat..
0,Woyyy Kenapa saya belum di vaksinasi juga?? Sudah 20 tahun saya menunggu di vaksin Corona. Belum di vaksinÂ² juga !!!
2,Apa maksud???? Tolak vaksin ???? Harga mati
0,udah si jgn d britakan lg korona-korona bikin gaduh aja berita y! berita tuh yg membangun sh!
0,Virus belum kelar who sudah umumkan virus baru nipah lebih ganas permainan apa in
2,Sekarang jaman.a corona dikit2 korona orang mati d umah sakit corona. Orang mw lahirin corona. Orang sesak nafas corona. Nm.a penyakit tu udah ada dr dulu.klo saya pribadi tdk mw d faksin. Mudah2han allah kasih perlindungan pada ummat.a
2,Setahun yang lalu merebak virus corona......tp di kampung saya.....ga ngaruh apa2 sampai detik ini ....saya pedagang ttp berdagang yg petani lg msm panen.....yg kerja normal biasa jd vaksin???......BUAT APA?!
0,Pemerintah sudah berusaha semaksimal mungkin memutus rantai virus bahkan sampai geram menangani pandemi ini..Tinggal kitanya sebagai masyarakat mari kita bantu pemerintah kita. Jangan saling menyalahkan! Dimulai dari diri kita sendiri jaga kesehatan
2,coronavirus gak ada obatnya ... di vaksin jg percuma .. gak ada perubahan .. pd waktunya nanti coronavirus hilang sendiri .. dan apakah coronavirus ini kehendak tuhan atau coronavirus ini madein china ???? semoga semoga dan semoga ...
2,"Bapak saya,adek ipar saya positip...mereka tinggal serumah.yg mnjdi pertanyaan saya...ibu sya kok negatip pdhl sekamar dgn bpk sya,pdhl swap ibu dg bpk selisih 4hri sma bpk.trs adek,ponakan saya hsil swap negatip pdhl sekamar dg adek ipar sya yg positip.entahlah??"
0,Kalaupun manusia dibumi ini akan musnah karena virus covid19 itu sdah takdir dari sang maha pencipta  yang penting kita sdah bertawakal berserah diri kepadanya
0,Gara2 copet kami para pedagang(rakyat kecil) kena imbasnya ??
2,Permainan politik kapn ilange Corona...wong do nguntungakÃ© seng nduwur an...rakyat kecil makin tertindas dg peraturan yg tdk masuk akal
1,Alhmdulillah kmren saya uda divaksin di rsud. Sya mngikuti aturan pemerintah dan corona ini bukan di indo aj tapi mendunia semoga yg komen sehat selalu
0,Melihat postingan ini mengajarkan saya betapa indah nya dunia saat ini kurasa ketakutan kecemasan kepajohan keenakan keparnokan keterekan ketinggian kekenyangan kelaparan kehausan kehujanan kepanasan kedinginan kesurupan kenakalan kejailan kebuncintan
2,Vaksin belum teruji mau dikasih ke rakyat tolong difikirkan sekali lagi rakyak kalian ini manusia bukan kelinci percobaan
2,Vaksin cuma di bagi sama tenaga kesehatan trs rakyat y tdk itu sama aja mau membunuh rakyat secara pelan
0,Tes pertama positiv  tes ke2 positiv (tanpa ada gejala apapun ) Isolasi 2pekan lebih dan dinyatakan sembuh tanpa ada tes ke3 . karna tes dari dinas kesehatan cuma 1x saja
0,saran saja  mungkin tabel nya bs di perjelas  tiap hari di update  sasaran vaksinasi berapa  kategori penerima vaksin itu apa saja  per hari berapa orang yg di vaksin  buatkan komparasi antara sasaran vaksin dgn jumlah yg di vaksin tiap har
2,"Selama ini media nasional semua tv hanya memberitakan tntang ganasnya virus covid,tapi org atau para pakar virus yg mengatakan covid adalah virus biasa ga pernah ter expose,seperti ditutupi,ada apa ya"
0,"Kita harus sama-sama melawan virus corona dengan cara 3M memakai masker,menjaga jarak,dan menghindari kerumunan. Dan jangan lupa ikuti aturan pemerintah"
0,"yg dlu ribuan pendemo di jakarta yg sedang zona merah katanya,tp alhamdulilah sehat semua logika,nya klo ada corona udh pda kena semua tuh orang"
0,Saya mau tanya apakah Jarum untuk Vaksin setiap Orang ganti ? Klau Jarum Vaksin tidak Ganti setiap Orang Maaf Saya khawatir akan terjadi Penularan Covid-19 yang sangat membahayakan Seluruh Rakyat Indonesia. Mohon dicermati
2,kemeren aparat kepolisian dgn tni memperlakukan rakyat kaya monyet gagara gara ga make masker di suruh pus ap didepapasar lembang bandung barat sungguh biadab
2,Aslinya corona cuma bisnis . . Bkan penyakit atau virus .. Yg rugi yg sllu ditekan dg berbagai aturan ... yg untung yg bkin aturan .. jg yg suka razia para pedagang .. krna mereka dpt gaji bulanan .. jg yg bkin vaksin tsb
2,Kena apa orang melahirkan ' kecelakaan sekarang kok positif apa ini beneran..pa gak ya...soalnya tetangga ..saya melahirkan kan sampai meninggal karena di katakan positif..dan di isolas
2,Alhamdulillah saya sehat atas pemberian allah swt. Bukan made in chines
2,Vaksin ogah...krn vaksin bukan mematikan virus cm memandulkan virus...
1,Sing penting aku wis vaksin..u u u mau vaksin ga vaksin urusen dewe2..bg warga jkt ati2 nek ga pcy corono kok okeh le dikubur awas entek lahane go ngubur wong2 le ra percoyo..sue2 dibakar ae ngentek2ke lahan.
2,Sepertinya banyak yg di covidkan.. walapun meningalnya blm tentu krena positif covid beneran.toh taunya pemerintah cuma dpt laporan data.gk bakalan ngecek jenazahnya.klo medis menyatakan meninggal karena covid kan udh gk ada yg berani deket deket
2,Katanya jika sdh divaksin kebal dr covid bahkan bisa melindungi yg blm divaksin kok msh pake masker jg 
